Year,Month,Day,Concentration,DayOfWeek,Weekend
2014,4,27,70.78260869565217,0,1
2014,4,28,50.5625,1,0
2014,4,29,38.45652173913044,2,0
2014,4,30,40.708333333333336,3,0
2014,5,1,45.23913043478261,4,0
2014,5,2,50.104166666666664,5,0
2014,5,3,65.21739130434783,6,1
2014,5,4,63.333333333333336,0,1
2014,5,5,67.1304347826087,1,0
2014,5,6,71.0,2,0
2014,5,7,65.1086956521739,3,0
2014,5,8,61.041666666666664,4,0
2014,5,9,68.47826086956522,5,0
2014,5,10,59.520833333333336,6,1
2014,5,11,74.13636363636364,0,1
2014,5,12,59.958333333333336,1,0
2014,5,13,47.1,2,0
2014,5,14,46.13333333333333,3,0
2014,5,15,45.166666666666664,4,0
2014,5,16,56.604166666666664,5,0
2014,5,17,59.5,6,1
2014,5,18,62.958333333333336,0,1
2014,5,19,76.95,1,0
2014,5,20,87.02083333333333,2,0
2014,5,21,69.15217391304348,3,0
2014,5,22,82.375,4,0
2014,5,23,69.26086956521739,5,0
2014,5,24,72.02083333333333,6,1
2014,5,25,36.8,0,1
2014,5,26,60.6,1,0
2014,5,27,48.38636363636363,2,0
2014,5,28,59.0,3,0
2014,5,29,50.869565217391305,4,0
2014,5,30,40.604166666666664,5,0
2014,5,31,64.19565217391305,6,1
2014,6,1,75.625,0,1
2014,6,2,73.56521739130434,1,0
2014,6,3,55.391304347826086,2,0
2014,6,4,51.8125,3,0
2014,6,5,57.0,4,0
2014,6,6,62.06521739130435,5,0
2014,6,7,71.06521739130434,6,1
2014,6,8,85.08333333333333,0,1
2014,6,9,51.125,1,0
2014,6,10,79.10714285714286,2,0
2014,6,11,59.875,3,0
2014,6,12,65.41666666666667,4,0
2014,6,13,72.76190476190476,5,0
2014,6,14,64.64583333333333,6,1
2014,6,15,67.54347826086956,0,1
2014,6,16,58.666666666666664,1,0
2014,6,17,63.41304347826087,2,0
2014,6,18,55.958333333333336,3,0
2014,6,19,44.67391304347826,4,0
2014,6,20,38.666666666666664,5,0
2014,6,21,50.21739130434783,6,1
2014,6,22,56.6875,0,1
2014,6,23,54.27777777777778,1,0
2014,6,24,77.6,2,0
2014,6,25,61.625,3,0
2014,6,26,68.5625,4,0
2014,6,27,51.625,5,0
2014,6,28,52.166666666666664,6,1
2014,6,29,52.708333333333336,0,1
2014,6,30,53.25,1,0
2014,7,1,58.45652173913044,2,0
2014,7,2,63.5625,3,0
2014,7,3,65.91304347826087,4,0
2014,7,4,76.85416666666667,5,0
2014,7,5,44.04347826086956,6,1
2014,7,6,36.3125,0,1
2014,7,7,45.02173913043478,1,0
2014,7,8,44.229166666666664,2,0
2014,7,9,47.32608695652174,3,0
2014,7,10,54.75,4,0
2014,7,11,47.78260869565217,5,0
2014,7,12,48.0,6,1
2014,7,13,42.28260869565217,0,1
2014,7,14,47.083333333333336,1,0
2014,7,15,37.59090909090909,2,0
2014,7,16,48.666666666666664,3,0
2014,7,17,72.30434782608695,4,0
2014,7,18,84.35416666666667,5,0
2014,7,19,80.0,6,1
2014,7,20,58.891304347826086,0,1
2014,7,21,84.1875,1,0
2014,7,22,76.26086956521739,2,0
2014,7,23,85.39583333333333,3,0
2014,7,24,73.56521739130434,4,0
2014,7,25,61.020833333333336,5,0
2014,7,26,62.02173913043478,6,1
2014,7,27,82.27083333333333,0,1
2014,7,28,44.32608695652174,1,0
2014,7,29,59.020833333333336,2,0
2014,7,30,55.19565217391305,3,0
2014,7,31,44.479166666666664,4,0
2014,8,1,53.5,5,0
2014,8,2,62.708333333333336,6,1
2014,8,3,37.964285714285715,0,1
2014,8,4,59.0,1,0
2014,8,5,45.34782608695652,2,0
2014,8,6,45.395833333333336,3,0
2014,8,7,45.47727272727273,4,0
2014,8,8,28.979166666666668,5,0
2014,8,9,55.130434782608695,6,1
2014,8,10,47.041666666666664,0,1
2014,8,11,50.630434782608695,1,0
2014,8,12,44.375,2,0
2014,8,13,42.108695652173914,3,0
2014,8,14,41.25,4,0
2014,8,15,48.84782608695652,5,0
2014,8,16,45.375,6,1
2014,8,17,63.34782608695652,0,1
2014,8,18,51.083333333333336,1,0
2014,8,19,37.73913043478261,2,0
2014,8,20,39.979166666666664,3,0
2014,8,21,44.30434782608695,4,0
2014,8,22,46.395833333333336,5,0
2014,8,23,43.84782608695652,6,1
2014,8,24,49.354166666666664,0,1
2014,8,25,33.71739130434783,1,0
2014,8,26,34.041666666666664,2,0
2014,8,27,29.717391304347824,3,0
2014,8,28,30.0625,4,0
2014,8,29,31.304347826086957,5,0
2014,8,30,36.104166666666664,6,1
2014,8,31,38.04347826086956,0,1
2014,9,1,36.3125,1,0
2014,9,2,51.43478260869565,2,0
2014,9,3,39.916666666666664,3,0
2014,9,4,36.95652173913044,4,0
2014,9,5,34.65217391304348,5,0
2014,9,6,33.395833333333336,6,1
2014,9,7,55.08695652173913,0,1
2014,9,8,35.65909090909091,1,0
2014,9,9,42.714285714285715,2,0
2014,9,10,42.104166666666664,3,0
2014,9,11,45.38095238095238,4,0
2014,9,12,44.708333333333336,5,0
2014,9,13,49.78260869565217,6,1
2014,9,14,38.166666666666664,0,1
2014,9,15,37.43478260869565,1,0
2014,9,16,37.666666666666664,2,0
2014,9,17,46.28260869565217,3,0
2014,9,18,40.125,4,0
2014,9,19,26.934782608695652,5,0
2014,9,20,39.854166666666664,6,1
2014,9,21,54.67391304347826,0,1
2014,9,22,39.604166666666664,1,0
2014,9,23,30.32608695652174,2,0
2014,9,24,25.458333333333332,3,0
2014,9,25,29.717391304347824,4,0
2014,9,26,31.125,5,0
2014,9,27,23.934782608695652,6,1
2014,9,28,31.604166666666668,0,1
2014,9,29,27.652173913043477,1,0
2014,9,30,40.625,2,0
2014,10,1,25.02173913043478,3,0
2014,10,2,17.25,4,0
2014,10,3,32.130434782608695,5,0
2014,10,4,44.0625,6,1
2014,10,5,51.84782608695652,0,1
2014,10,6,32.916666666666664,1,0
2014,10,7,49.69565217391305,2,0
2014,10,8,37.67391304347826,3,0
2014,10,9,44.17391304347826,4,0
2014,10,10,34.291666666666664,5,0
2014,10,11,22.26086956521739,6,1
2014,10,12,28.041666666666668,0,1
2014,10,13,53.630434782608695,1,0
2014,10,14,48.458333333333336,2,0
2014,10,15,28.82608695652174,3,0
2014,10,16,38.270833333333336,4,0
2014,10,17,40.02173913043478,5,0
2014,10,18,47.8125,6,1
2014,10,19,24.38888888888889,0,1
2014,10,20,43.041666666666664,1,0
2014,10,21,47.04347826086956,2,0
2014,10,22,46.93478260869565,3,0
2014,10,23,17.125,4,0
2014,10,24,38.23913043478261,5,0
2014,10,25,21.020833333333332,6,1
2014,10,26,24.195652173913043,0,1
2014,10,27,7.1875,1,0
2014,10,28,13.418402777777779,2,0
2014,10,29,19.649305555555557,3,0
2014,10,30,25.880208333333336,4,0
2014,10,31,32.111111111111114,5,0
2014,11,1,27.391304347826086,6,1
2014,11,2,42.229166666666664,0,1
2014,11,3,59.69565217391305,1,0
2014,11,4,33.15909090909091,2,0
2014,11,5,25.02173913043478,3,0
2014,11,6,37.791666666666664,4,0
2014,11,7,42.0,5,0
2014,11,8,52.041666666666664,6,1
2014,11,9,37.73913043478261,0,1
2014,11,10,36.8125,1,0
2014,11,11,37.30434782608695,2,0
2014,11,12,25.5,3,0
2014,11,13,21.32608695652174,4,0
2014,11,14,23.291666666666668,5,0
2014,11,15,16.17391304347826,6,1
2014,11,16,18.208333333333332,0,1
2014,11,17,44.95652173913044,1,0
2014,11,18,6.5,2,0
2014,11,19,8.195652173913043,3,0
2014,11,20,4.214285714285714,4,0
2014,11,21,9.173913043478262,5,0
2014,11,22,13.083333333333334,6,1
2014,11,23,27.76086956521739,0,1
2014,11,24,37.041666666666664,1,0
2014,11,25,8.108695652173912,2,0
2014,11,26,7.1875,3,0
2014,11,27,3.9347826086956523,4,0
2014,11,28,16.4375,5,0
2014,11,29,5.434782608695652,6,1
2014,11,30,3.4375,0,1
2014,12,1,4.260869565217392,1,0
2014,12,2,2.625,2,0
2014,12,3,5.045454545454546,3,0
2014,12,4,2.1666666666666665,4,0
2014,12,5,1.7142857142857142,5,0
2014,12,6,14.791666666666666,6,1
2014,12,7,27.434782608695652,0,1
2014,12,8,19.543478260869566,1,0
2014,12,9,22.354166666666668,2,0
2014,12,10,42.93478260869565,3,0
2014,12,11,53.58695652173913,4,0
2014,12,12,61.19565217391305,5,0
2014,12,13,52.104166666666664,6,1
2014,12,14,23.23913043478261,0,1
2014,12,15,36.25,1,0
2014,12,16,19.26086956521739,2,0
2014,12,17,32.416666666666664,3,0
2014,12,18,43.130434782608695,4,0
2014,12,19,46.270833333333336,5,0
2014,12,20,49.69565217391305,6,1
2014,12,21,46.8125,0,1
2014,12,22,56.78260869565217,1,0
2014,12,23,53.708333333333336,2,0
2014,12,24,51.08695652173913,3,0
2014,12,25,41.4375,4,0
2014,12,26,36.02173913043478,5,0
2014,12,27,41.020833333333336,6,1
2014,12,28,34.04347826086956,0,1
2014,12,29,14.666666666666666,1,0
2014,12,30,8.434782608695652,2,0
2014,12,31,11.270833333333334,3,0
2015,1,1,31.0,4,0
2015,1,2,40.145833333333336,5,0
2015,1,3,29.26086956521739,6,1
2015,1,4,21.583333333333332,0,1
2015,1,5,23.17391304347826,1,0
2015,1,6,22.583333333333332,2,0
2015,1,7,23.652173913043477,3,0
2015,1,8,44.604166666666664,4,0
2015,1,9,56.52173913043478,5,0
2015,1,10,57.895833333333336,6,1
2015,1,11,60.93478260869565,0,1
2015,1,12,63.166666666666664,1,0
2015,1,13,57.82608695652174,2,0
2015,1,14,58.0625,3,0
2015,1,15,58.52272727272727,4,0
2015,1,16,47.145833333333336,5,0
2015,1,17,33.54347826086956,6,1
2015,1,18,48.145833333333336,0,1
2015,1,19,11.23913043478261,1,0
2015,1,20,21.791666666666668,2,0
2015,1,21,24.608695652173914,3,0
2015,1,22,2.8333333333333335,4,0
2015,1,23,12.869565217391305,5,0
2015,1,24,28.0,6,1
2015,1,25,16.208333333333332,0,1
2015,1,26,33.108695652173914,1,0
2015,1,27,25.458333333333332,2,0
2015,1,28,47.67391304347826,3,0
2015,1,29,59.604166666666664,4,0
2015,1,30,45.43478260869565,5,0
2015,1,31,35.854166666666664,6,1
2015,2,1,40.608695652173914,0,1
2015,2,2,46.25,1,0
2015,2,3,18.434782608695652,2,0
2015,2,4,25.270833333333332,3,0
2015,2,5,21.5,4,0
2015,2,6,29.354166666666668,5,0
2015,2,7,28.67391304347826,6,1
2015,2,8,56.25,0,1
2015,2,9,16.543478260869566,1,0
2015,2,10,36.479166666666664,2,0
2015,2,11,27.0,3,0
2015,2,12,10.619047619047619,4,0
2015,2,13,37.45652173913044,5,0
2015,2,14,63.145833333333336,6,1
2015,2,15,29.630434782608695,0,1
2015,2,16,19.3125,1,0
2015,2,17,25.67391304347826,2,0
2015,2,18,13.3125,3,0
2015,2,19,33.95652173913044,4,0
2015,2,20,57.125,5,0
2015,2,21,57.225,6,1
2015,2,22,47.3125,0,1
2015,2,23,64.26086956521739,1,0
2015,2,24,57.25,2,0
2015,2,25,34.54347826086956,3,0
2015,2,26,33.645833333333336,4,0
2015,2,27,54.80434782608695,5,0
2015,2,28,44.833333333333336,6,1
2015,3,1,69.5,0,1
2015,3,2,69.64583333333333,1,0
2015,3,3,62.84782608695652,2,0
2015,3,4,52.020833333333336,3,0
2015,3,5,38.97826086956522,4,0
2015,3,6,27.625,5,0
2015,3,7,38.8,6,1
2015,3,8,39.175925925925924,0,1
2015,3,9,39.55185185185185,1,0
2015,3,10,39.92777777777778,2,0
2015,3,11,40.303703703703704,3,0
2015,3,12,40.67962962962963,4,0
2015,3,13,41.05555555555556,5,0
2015,3,14,34.108695652173914,6,1
2015,3,15,21.125,0,1
2015,3,16,11.142857142857142,1,0
2015,3,17,41.583333333333336,2,0
2015,3,18,14.173913043478262,3,0
2015,3,19,53.5,4,0
2015,3,20,27.391304347826086,5,0
2015,3,21,47.083333333333336,6,1
2015,3,22,41.15217391304348,0,1
2015,3,23,22.166666666666668,1,0
2015,3,24,32.34782608695652,2,0
2015,3,25,41.354166666666664,3,0
2015,3,26,48.130434782608695,4,0
2015,3,27,43.729166666666664,5,0
2015,3,28,34.82608695652174,6,1
2015,3,29,68.625,0,1
2015,3,30,72.5,1,0
2015,3,31,74.66666666666667,2,0
2015,4,1,65.93478260869566,3,0
2015,4,2,60.291666666666664,4,0
2015,4,3,37.08695652173913,5,0
2015,4,4,54.041666666666664,6,1
2015,4,5,59.58695652173913,0,1
2015,4,6,37.270833333333336,1,0
2015,4,7,40.23913043478261,2,0
2015,4,8,34.229166666666664,3,0
2015,4,9,40.5,4,0
2015,4,10,58.583333333333336,5,0
2015,4,11,62.391304347826086,6,1
2015,4,12,57.875,0,1
2015,4,13,54.19565217391305,1,0
2015,4,14,54.458333333333336,2,0
2015,4,15,55.56521739130435,3,0
2015,4,16,48.083333333333336,4,0
2015,4,17,60.65217391304348,5,0
2015,4,18,59.395833333333336,6,1
2015,4,19,59.69565217391305,0,1
2015,4,20,56.73913043478261,1,0
2015,4,21,81.625,2,0
2015,4,22,73.2,3,0
2015,4,23,44.84782608695652,4,0
2015,4,24,64.79166666666667,5,0
2015,4,25,57.391304347826086,6,1
2015,4,26,52.916666666666664,0,1
2015,4,27,53.80434782608695,1,0
2015,4,28,43.56521739130435,2,0
2015,4,29,52.041666666666664,3,0
2015,4,30,53.82608695652174,4,0
2015,5,1,43.333333333333336,5,0
2015,5,2,57.28260869565217,6,1
2015,5,3,37.395833333333336,0,1
2015,5,4,55.41304347826087,1,0
2015,5,5,68.58333333333333,2,0
2015,5,6,73.71739130434783,3,0
2015,5,7,64.10416666666667,4,0
2015,5,8,60.30952380952381,5,0
2015,5,9,78.04166666666667,6,1
2015,5,10,65.69565217391305,0,1
2015,5,11,56.458333333333336,1,0
2015,5,12,48.666666666666664,2,0
2015,5,13,62.145833333333336,3,0
2015,5,14,47.17391304347826,4,0
2015,5,15,57.04347826086956,5,0
2015,5,16,37.82608695652174,6,1
2015,5,17,51.458333333333336,0,1
2015,5,18,58.02173913043478,1,0
2015,5,19,64.64583333333333,2,0
2015,5,20,56.41304347826087,3,0
2015,5,21,50.1875,4,0
2015,5,22,58.08695652173913,5,0
2015,5,23,36.229166666666664,6,1
2015,5,24,54.130434782608695,0,1
2015,5,25,50.125,1,0
2015,5,26,56.869565217391305,2,0
2015,5,27,64.45833333333333,3,0
2015,5,28,71.82608695652173,4,0
2015,5,29,61.520833333333336,5,0
2015,5,30,52.71739130434783,6,1
2015,5,31,47.166666666666664,0,1
2015,6,1,55.645833333333336,1,0
2015,6,2,67.1875,2,0
2015,6,3,62.47826086956522,3,0
2015,6,4,67.33333333333333,4,0
2015,6,5,78.95652173913044,5,0
2015,6,6,59.208333333333336,6,1
2015,6,7,73.76086956521739,0,1
2015,6,8,70.47916666666667,1,0
2015,6,9,71.8913043478261,2,0
2015,6,10,74.64583333333333,3,0
2015,6,11,88.88636363636364,4,0
2015,6,12,84.77272727272727,5,0
2015,6,13,81.76086956521739,6,1
2015,6,14,75.06521739130434,0,1
2015,6,15,69.70833333333333,1,0
2015,6,16,68.08695652173913,2,0
2015,6,17,60.208333333333336,3,0
2015,6,18,50.04347826086956,4,0
2015,6,19,47.333333333333336,5,0
2015,6,20,46.52173913043478,6,1
2015,6,21,39.895833333333336,0,1
2015,6,22,38.869565217391305,1,0
2015,6,23,43.541666666666664,2,0
2015,6,24,43.47826086956522,3,0
2015,6,25,56.0625,4,0
2015,6,26,69.84782608695652,5,0
2015,6,27,58.291666666666664,6,1
2015,6,28,53.04347826086956,0,1
2015,6,29,58.125,1,0
2015,6,30,89.19565217391305,2,0
2015,7,1,112.22916666666667,3,0
2015,7,2,123.5625,4,0
2015,7,3,119.66666666666667,5,0
2015,7,4,127.47916666666667,6,1
2015,7,5,58.11363636363637,0,1
2015,7,6,57.73913043478261,1,0
2015,7,7,60.3125,2,0
2015,7,8,44.34782608695652,3,0
2015,7,9,52.979166666666664,4,0
2015,7,10,61.54347826086956,5,0
2015,7,11,92.77083333333333,6,1
2015,7,12,41.34782608695652,0,1
2015,7,13,31.369565217391305,1,0
2015,7,14,35.84782608695652,2,0
2015,7,15,27.9375,3,0
2015,7,16,54.65217391304348,4,0
2015,7,17,90.39583333333333,5,0
2015,7,18,66.78260869565217,6,1
2015,7,19,48.479166666666664,0,1
2015,7,20,37.833333333333336,1,0
2015,7,21,29.1875,2,0
2015,7,22,57.61363636363637,3,0
2015,7,23,55.291666666666664,4,0
2015,7,24,65.52173913043478,5,0
2015,7,25,52.4375,6,1
2015,7,26,47.30434782608695,0,1
2015,7,27,47.895833333333336,1,0
2015,7,28,66.0,2,0
2015,7,29,56.541666666666664,3,0
2015,7,30,36.84782608695652,4,0
2015,7,31,47.95652173913044,5,0
2015,8,1,72.125,6,1
2015,8,2,81.23913043478261,0,1
2015,8,3,83.22916666666667,1,0
2015,8,4,41.54347826086956,2,0
2015,8,5,60.083333333333336,3,0
2015,8,6,66.02173913043478,4,0
2015,8,7,78.4047619047619,5,0
2015,8,8,51.04347826086956,6,1
2015,8,9,53.958333333333336,0,1
2015,8,10,63.45652173913044,1,0
2015,8,11,34.166666666666664,2,0
2015,8,12,65.15217391304348,3,0
2015,8,13,69.97916666666667,4,0
2015,8,14,59.45,5,0
2015,8,15,38.104166666666664,6,1
2015,8,16,53.80434782608695,0,1
2015,8,17,41.729166666666664,1,0
2015,8,18,50.26086956521739,2,0
2015,8,19,45.75,3,0
2015,8,20,49.04347826086956,4,0
2015,8,21,55.375,5,0
2015,8,22,75.71739130434783,6,1
2015,8,23,78.16666666666667,0,1
2015,8,24,48.45652173913044,1,0
2015,8,25,54.083333333333336,2,0
2015,8,26,57.82608695652174,3,0
2015,8,27,46.5,4,0
2015,8,28,34.91304347826087,5,0
2015,8,29,37.1875,6,1
2015,8,30,46.0,0,1
2015,8,31,54.9375,1,0
2015,9,1,50.19565217391305,2,0
2015,9,2,36.5,3,0
2015,9,3,34.369565217391305,4,0
2015,9,4,33.729166666666664,5,0
2015,9,5,35.833333333333336,6,1
2015,9,6,48.979166666666664,0,1
2015,9,7,35.75,1,0
2015,9,8,35.729166666666664,2,0
2015,9,9,38.97826086956522,3,0
2015,9,10,44.583333333333336,4,0
2015,9,11,39.45238095238095,5,0
2015,9,12,49.0,6,1
2015,9,13,44.5,0,1
2015,9,14,45.375,1,0
2015,9,15,54.15217391304348,2,0
2015,9,16,46.65217391304348,3,0
2015,9,17,46.9375,4,0
2015,9,18,41.32608695652174,5,0
2015,9,19,34.729166666666664,6,1
2015,9,20,33.65217391304348,0,1
2015,9,21,33.4375,1,0
2015,9,22,37.80434782608695,2,0
2015,9,23,18.791666666666668,3,0
2015,9,24,44.73913043478261,4,0
2015,9,25,25.458333333333332,5,0
2015,9,26,28.043478260869566,6,1
2015,9,27,30.208333333333332,0,1
2015,9,28,27.130434782608695,1,0
2015,9,29,37.770833333333336,2,0
2015,9,30,37.08695652173913,3,0
2015,10,1,30.895833333333332,4,0
2015,10,2,18.782608695652176,5,0
2015,10,3,24.416666666666668,6,1
2015,10,4,29.304347826086957,0,1
2015,10,5,33.458333333333336,1,0
2015,10,6,29.76086956521739,2,0
2015,10,7,36.375,3,0
2015,10,8,24.5,4,0
2015,10,9,16.395833333333332,5,0
2015,10,10,13.434782608695652,6,1
2015,10,11,17.479166666666668,0,1
2015,10,12,9.326086956521738,1,0
2015,10,13,10.25,2,0
2015,10,14,17.543478260869566,3,0
2015,10,15,4.708333333333333,4,0
2015,10,16,5.195652173913044,5,0
2015,10,17,9.5625,6,1
2015,10,18,11.673913043478262,0,1
2015,10,19,4.0,1,0
2015,10,20,15.608695652173912,2,0
2015,10,21,20.791666666666668,3,0
2015,10,22,16.217391304347824,4,0
2015,10,23,8.979166666666666,5,0
2015,10,24,25.152173913043477,6,1
2015,10,25,22.270833333333332,0,1
2015,10,26,16.934782608695652,1,0
2015,10,27,22.4375,2,0
2015,10,28,19.891304347826086,3,0
2015,10,29,32.729166666666664,4,0
2015,10,30,24.272727272727273,5,0
2015,10,31,13.875,6,1
2015,11,1,11.565217391304348,0,1
2015,11,2,8.456521739130435,1,0
2015,11,3,25.604166666666668,2,0
2015,11,4,38.82608695652174,3,0
2015,11,5,28.931818181818183,4,0
2015,11,6,30.76086956521739,5,0
2015,11,7,31.395833333333332,6,1
2015,11,8,30.456521739130434,0,1
2015,11,9,51.5,1,0
2015,11,10,40.80434782608695,2,0
2015,11,11,47.583333333333336,3,0
2015,11,12,34.95652173913044,4,0
2015,11,13,48.979166666666664,5,0
2015,11,14,52.130434782608695,6,1
2015,11,15,50.25,0,1
2015,11,16,46.71739130434783,1,0
2015,11,17,48.520833333333336,2,0
2015,11,18,55.65217391304348,3,0
2015,11,19,50.1875,4,0
2015,11,20,37.08695652173913,5,0
2015,11,21,38.5,6,1
2015,11,22,47.06521739130435,0,1
2015,11,23,12.145833333333334,1,0
2015,11,24,39.28260869565217,2,0
2015,11,25,27.958333333333332,3,0
2015,11,26,15.043478260869565,4,0
2015,11,27,27.1875,5,0
2015,11,28,51.19565217391305,6,1
2015,11,29,63.229166666666664,0,1
2015,11,30,59.04347826086956,1,0
2015,12,1,48.770833333333336,2,0
2015,12,2,48.333333333333336,3,0
2015,12,3,51.291666666666664,4,0
2015,12,4,40.28260869565217,5,0
2015,12,5,49.9375,6,1
2015,12,6,50.608695652173914,0,1
2015,12,7,34.45652173913044,1,0
2015,12,8,40.32608695652174,2,0
2015,12,9,36.6875,3,0
2015,12,10,47.73913043478261,4,0
2015,12,11,37.770833333333336,5,0
2015,12,12,42.56521739130435,6,1
2015,12,13,42.25,0,1
2015,12,14,34.78260869565217,1,0
2015,12,15,23.604166666666668,2,0
2015,12,16,35.80434782608695,3,0
2015,12,17,37.1875,4,0
2015,12,18,32.391304347826086,5,0
2015,12,19,40.869565217391305,6,1
2015,12,20,35.666666666666664,0,1
2015,12,21,59.73913043478261,1,0
2015,12,22,56.541666666666664,2,0
2015,12,23,50.130434782608695,3,0
2015,12,24,46.375,4,0
2015,12,25,48.58695652173913,5,0
2015,12,26,49.0625,6,1
2015,12,27,43.369565217391305,0,1
2015,12,28,41.708333333333336,1,0
2015,12,29,39.32608695652174,2,0
2015,12,30,45.208333333333336,3,0
2015,12,31,44.06521739130435,4,0
2016,1,1,36.4375,5,0
2016,1,2,47.04347826086956,6,1
2016,1,3,58.208333333333336,0,1
2016,1,4,46.63333333333333,1,0
2016,1,5,46.96666666666667,2,0
2016,1,6,38.30434782608695,3,0
2016,1,7,48.791666666666664,4,0
2016,1,8,43.26086956521739,5,0
2016,1,9,49.4375,6,1
2016,1,10,62.30434782608695,0,1
2016,1,11,57.32608695652174,1,0
2016,1,12,51.391304347826086,2,0
2016,1,13,43.666666666666664,3,0
2016,1,14,44.130434782608695,4,0
2016,1,15,44.41304347826087,5,0
2016,1,16,42.891304347826086,6,1
2016,1,17,43.458333333333336,0,1
2016,1,18,35.869565217391305,1,0
2016,1,19,14.854166666666666,2,0
2016,1,20,5.869565217391305,3,0
2016,1,21,17.520833333333332,4,0
2016,1,22,30.152173913043477,5,0
2016,1,23,37.5625,6,1
2016,1,24,37.108695652173914,0,1
2016,1,25,37.229166666666664,1,0
2016,1,26,38.71739130434783,2,0
2016,1,27,57.395833333333336,3,0
2016,1,28,37.82608695652174,4,0
2016,1,29,52.416666666666664,5,0
2016,1,30,61.65217391304348,6,1
2016,1,31,55.916666666666664,0,1
2016,2,1,63.869565217391305,1,0
2016,2,2,58.416666666666664,2,0
2016,2,3,53.41304347826087,3,0
2016,2,4,37.76190476190476,4,0
2016,2,5,37.47826086956522,5,0
2016,2,6,53.32608695652174,6,1
2016,2,7,66.58333333333333,0,1
2016,2,8,73.67391304347827,1,0
2016,2,9,64.91666666666667,2,0
2016,2,10,53.84782608695652,3,0
2016,2,11,43.145833333333336,4,0
2016,2,12,52.130434782608695,5,0
2016,2,13,21.395833333333332,6,1
2016,2,14,15.5,0,1
2016,2,15,54.22222222222222,1,0
2016,2,16,52.125,2,0
2016,2,17,50.02777777777778,3,0
2016,2,18,47.93055555555556,4,0
2016,2,19,45.833333333333336,5,0
2016,2,20,57.28260869565217,6,1
2016,2,21,57.6875,0,1
2016,2,22,57.56521739130435,1,0
2016,2,23,41.82608695652174,2,0
2016,2,24,21.41304347826087,3,0
2016,2,25,21.25,4,0
2016,2,26,28.608695652173914,5,0
2016,2,27,45.541666666666664,6,1
2016,2,28,53.5,0,1
2016,2,29,53.979166666666664,1,0
2016,3,1,31.956521739130434,2,0
2016,3,2,67.9375,3,0
2016,3,3,42.369565217391305,4,0
2016,3,4,46.1875,5,0
2016,3,5,21.47826086956522,6,1
2016,3,6,52.791666666666664,0,1
2016,3,7,28.956521739130434,1,0
2016,3,8,25.104166666666668,2,0
2016,3,9,58.23809523809524,3,0
2016,3,10,35.229166666666664,4,0
2016,3,11,30.195652173913043,5,0
2016,3,12,24.020833333333332,6,1
2016,3,13,42.130434782608695,0,1
2016,3,14,38.645833333333336,1,0
2016,3,15,23.782608695652176,2,0
2016,3,16,43.395833333333336,3,0
2016,3,17,34.0,4,0
2016,3,18,18.875,5,0
2016,3,19,58.56521739130435,6,1
2016,3,20,66.83333333333333,0,1
2016,3,21,57.06521739130435,1,0
2016,3,22,51.41304347826087,2,0
2016,3,23,48.895833333333336,3,0
2016,3,24,44.73913043478261,4,0
2016,3,25,49.333333333333336,5,0
2016,3,26,53.04347826086956,6,1
2016,3,27,73.97916666666667,0,1
2016,3,28,71.06521739130434,1,0
2016,3,29,73.10416666666667,2,0
2016,3,30,62.95652173913044,3,0
2016,3,31,55.458333333333336,4,0
2016,4,1,54.06521739130435,5,0
2016,4,2,40.104166666666664,6,1
2016,4,3,61.869565217391305,0,1
2016,4,4,62.5,1,0
2016,4,5,49.869565217391305,2,0
2016,4,6,72.75,3,0
2016,4,7,67.54545454545455,4,0
2016,4,8,49.770833333333336,5,0
2016,4,9,54.56521739130435,6,1
2016,4,10,65.375,0,1
2016,4,11,77.1086956521739,1,0
2016,4,12,55.333333333333336,2,0
2016,4,13,21.347826086956523,3,0
2016,4,14,41.8125,4,0
2016,4,15,64.30434782608695,5,0
2016,4,16,67.0625,6,1
2016,4,17,55.630434782608695,0,1
2016,4,18,47.395833333333336,1,0
2016,4,19,57.23913043478261,2,0
2016,4,20,44.5625,3,0
2016,4,21,45.67391304347826,4,0
2016,4,22,51.75,5,0
2016,4,23,62.73913043478261,6,1
2016,4,24,62.395833333333336,0,1
2016,4,25,51.869565217391305,1,0
2016,4,26,62.3125,2,0
2016,4,27,56.108695652173914,3,0
2016,4,28,46.4375,4,0
2016,4,29,55.06521739130435,5,0
2016,4,30,64.66666666666667,6,1
2016,5,1,71.52173913043478,0,1
2016,5,2,57.520833333333336,1,0
2016,5,3,59.125,2,0
2016,5,4,58.6875,3,0
2016,5,5,78.67391304347827,4,0
2016,5,6,80.4375,5,0
2016,5,7,79.5,6,1
2016,5,8,93.52173913043478,0,1
2016,5,9,99.875,1,0
2016,5,10,60.28260869565217,2,0
2016,5,11,67.375,3,0
2016,5,12,53.23913043478261,4,0
2016,5,13,72.71739130434783,5,0
2016,5,14,82.3695652173913,6,1
2016,5,15,62.833333333333336,0,1
2016,5,16,61.65217391304348,1,0
2016,5,17,60.583333333333336,2,0
2016,5,18,67.39583333333333,3,0
2016,5,19,60.208333333333336,4,0
2016,5,20,44.5,5,0
2016,5,21,44.645833333333336,6,1
2016,5,22,56.26086956521739,0,1
2016,5,23,62.458333333333336,1,0
2016,5,24,58.56521739130435,2,0
2016,5,25,43.979166666666664,3,0
2016,5,26,57.891304347826086,4,0
2016,5,27,63.80434782608695,5,0
2016,5,28,63.869565217391305,6,1
